# fitness_value	point_coord_1	point_coord_2	point_coord_3	point_coord_4	point_coord_5
48986462.083958626	-1.6987944632706997	4.999250698309029	-0.13194579495400494	-2.3487568029244774	3.234885870056199
36804528.94191186	-3.3339334055257632	4.1223443924349334	1.462570200121238	-2.7101161192227035	2.5056815895497646
36660147.584999226	-1.1306864813867579	4.6820698284428826	1.2890639525506318	-2.7101130063669485	2.496341587983511
56526761.70177932	-1.3983590173311078	4.163164284656263	2.410993323442371	-2.319012810161533	3.699341535168319
68451502.91423279	-2.7323478238321717	4.811575928914088	1.0238791874939739	-4.251360547600886	4.722892499805155
33328605.639632363	-1.3550609556992477	4.137567724443235	-0.24885135578874884	-1.4065795045192837	2.2921840909296014
38263835.106745474	-2.4005820037434393	4.999869492127921	0.9119902618558997	-4.991579691609323	2.547575854412923
65801947.8057102	-0.9115198164935066	3.742050616246964	1.7788423093334738	-3.318587759973119	4.449747882316654
1405570.4532797053	0.46523401414625476	0.0317798897726449	0.7486406614280039	-2.567305976689865	-4.281349839404006
878111.1683855547	2.4111191996218375	-0.7811119892041898	3.2981545360991014	-2.7546967761779544	-3.3140778085778058
3264415.898029919	2.3956348687466376	-2.319039268070164	2.1336761434626803	-2.522016465979158	-4.885553190115571
853705.6659277747	1.788443300349663	-1.9336938750325114	2.6523242527609847	-2.048151447119321	-3.850182411515433
1170664.7802353394	4.085616747442332	-0.1257980724212296	2.163600255979039	-3.2902322632924768	-3.853486876359598
2675367.50030412	0.6472557848902336	0.7936863431547718	1.4484704200001939	-2.399471304123706	-2.160477351280469
836615.4368831232	2.7732201466511257	-0.23548240724001898	3.4760756017225836	-2.612505937491344	-3.3553742132385387
1720167.693983261	1.6281225479004728	-1.3835921835819998	2.5264078427660057	-1.6232674922833508	-4.496755689102754
594394.5371563424	-0.4982456426727342	-4.88537863858783	-1.0101119659312063	1.7625794244424902	-4.263568155506186
24727.965708348333	2.621281307469344	-4.906929835455251	-0.17324900544502886	3.2411492512961675	-3.36345258814859
1799172.3267315768	0.6474792475664694	-4.212279107447009	1.5790285788234906	1.9958251966955314	-2.2334982667800096
378556.7555298407	1.1221239033875376	-4.864491651774228	1.198242865092069	1.425884415824538	-2.9073591425087595
3021245.1170284124	1.3371233521746293	-3.750167458566721	1.9844638285466782	2.2437089549287506	-1.6092976494317397
8351.354386325993	0.39169456369087946	-4.37085981474256	1.033524340737922	2.451547555617512	-3.4287688513384906
1513132.5302389318	2.6310555664335338	-3.975076225612488	-0.3132876444554751	1.936381950700666	-4.604519233208623
14710.661198607724	1.4787752366452955	-3.026320218779822	0.918658973676904	2.9838323810853966	-3.3984000221286355
26415512.353912987	1.3800209746984635	4.279812044605427	1.1343319292457887	-2.990576610635805	1.6664924715151987
7406338.651489921	1.4885224414176097	3.221204444959155	2.510262374116385	-2.438571657277611	-1.017904012260017
30871797.895470917	2.012869175765135	2.1387418166236314	0.27636226685680376	-2.925728124784645	2.076607818384188
10863952.218384158	1.1527961222635101	2.8503012791056888	2.3341907547797267	-2.434324045906525	-0.1769702451826125
20499013.31912651	0.11901152884347044	1.44281055521327	1.1926852555388456	-2.6484052553168005	0.9868261094270434
36213502.6469577	0.4911136664195418	2.4674159264870306	2.1335902079802986	-0.35608386074033294	2.504189504880845
35921103.816276535	1.0868849887847412	2.7597686264970838	0.9753964798503607	-0.7513906212305264	2.480041486569312
9120169.28583322	-0.07286089491188008	2.908037805573254	-0.03114772164833579	-1.702223567694934	-0.4921331377639049
15097.268150150328	3.0006683951055435	2.387658377670485	1.4381062098561268	2.1952939397539124	-3.483990644304507
741413.347611072	2.009147649180502	0.907509352507629	2.334232889912421	0.1924865612343083	-2.626635857919916
