# fitness_value	point_coord_1	point_coord_2	point_coord_3	point_coord_4	point_coord_5
4275.089613834274	-3.369423936648088	3.70677788825027	-0.3969934919462458	2.3720545006476956	3.312892741221005
2498.813420260326	-4.927264089565005	2.5591083112522037	1.197522503128997	2.0106951843494696	2.583688460714571
2447.20164797776	-2.8013159547641457	3.118833747260153	1.024016255558391	2.0106982972052245	2.5743484591483172
5512.615334448023	-3.0689884907084957	2.5999282034735334	2.14594562645013	2.4017984934106402	3.7773484063331253
7584.39669285319	-4.402977297209559	3.261254838669379	0.7588314905017329	0.4694507559712864	4.645339853258081
2192.1854712859245	-3.0256904290766355	4.866130257829786	-0.5138990527809897	3.314231799052889	2.3701909620944077
2577.0276941110437	-4.071211477120827	3.7492782884176474	0.6469425648636589	-0.6797091921926781	2.625582725577729
7343.132257266631	-2.5821492898708946	4.999976709025239	1.513794612341233	1.4022235435990542	4.52775475348146
320.1384623873896	-0.6010247873677048	-2.539140722015344	-3.778639448415464	-2.6859127024849094	-1.2034137395801268
403.54977686620504	1.344860398107878	-3.352032600992179	-1.2291255737443663	-2.8733035019729987	-0.2361417087539256
231.19441936921456	1.3293760672326778	-4.85988924989505	-2.3936039663807875	-2.6406231917742025	-1.8514749474787757
376.6385017190676	0.7221844988357033	-4.5046144868205005	-1.8749558570824831	-2.1667581729143652	-0.7722463116915529
367.63192257178025	3.019357945928372	-2.696718684209219	-2.363679853864429	-3.408838989087521	-0.7755507765357178
901.4876212005527	-0.41900301662372597	-1.7772342686332174	-3.0788096898432737	-2.51807802991875	0.9174587485434111
394.3824254518704	1.7069613451371661	-2.806403019028008	-1.0512045081208843	-2.7311126632863885	-0.2774381134146585
275.0741685019955	0.5618637463865134	-3.954512795369989	-2.000872267077462	-1.741874218078395	-1.4188195892788735
6636.402017344788	1.380215664539546	-0.8714869437894426	-1.8334461771006163	4.2872398027081715	4.162893672813694
8345.16120876462	4.499742614681624	-0.9081665382487167	-0.9965832166144388	4.819184490839544	4.953196149796509
7217.998384675754	2.5259405547787495	-0.1546375029479638	0.7556943676540807	4.520485574961212	4.40703643846013
8197.084861406696	3.0005852105998176	-0.8391090708010531	0.3749086539226588	3.950544794090219	4.959995010891961
5710.618218602691	3.2155846593869093	0.307474145932325	1.1611296173772683	4.764474028426555	3.7828358211118602
8285.438698750288	2.2701558709031597	-0.3132182102435142	0.21019012956851207	4.912632248266507	4.923842053194687
5830.936398938914	4.509516873645814	0.08256537888655774	-1.136621855624885	4.461042328966347	3.821942595111257
8319.873507864575	3.3572365438575758	1.0313213857192236	0.09532476250749394	4.963775641081812	4.938374682290027
1026.3761453510747	-3.647255812621705	4.867729297487298	-1.1587393620894857	-4.768455066207984	0.912479091849677
307.856860217605	-3.538754345902559	3.8429895351340573	0.21719108278111054	-4.2208765395199075	-1.7719173919255387
1231.6192735824338	-3.0144076115550336	2.7605269067985336	-2.0167090244784704	-4.707979232692029	1.3225944387186663
416.4662902032047	-3.874480665056659	3.472086369280591	0.041119463444452276	-4.216628928148821	-0.9309836248481342
658.3834623598586	-4.8721199102363935	2.064595645388172	-1.1003860357964288	-4.430710137559097	0.23281272976152168
1386.1190857372887	-4.536163120900627	3.089201016661933	-0.15948108335497602	-2.138388742982629	1.7501761252153234
1413.9041916523388	-3.9403917985354275	3.381553716671986	-1.3176748114849137	-2.5336955034728224	1.7260281069037902
713.4917653828137	-4.64891578206543	3.933294611764165	-1.1388575456922134	-3.7108278041351794	0.37846810050665847
511.0583618845812	-3.2682888792355578	4.630210097559581	-4.052533909208203	3.513888728591531	-0.47301651420652857
429.820443147346	-3.9119357655371267	4.0957383594137875	-4.071586224909324	4.26448572532417	-1.7939227849512684
1267.3388438748711	-3.0123587986770466	4.2431751500723935	-0.35304353687041967	4.999858584518089	1.2637056047491766
365.26370631492443	-2.7991398682778237	4.747133439038598	-2.79791512643565	3.9571014260422577	-1.63573440877252
468.12131889870085	-2.644860315136492	4.782150161151715	-3.190522448114798	3.838693191368441	-0.8171638089169937
461.078431129313	-3.198564616750341	3.1447074790325624	-3.9067183524092677	4.929763821538494	-2.325432244281841
458.92126443558317	-3.794194256247203	4.078841656926243	-1.5450696540593782	4.0006994277453085	-0.6368579171829144
324.6994020176457	-2.8176355186744564	3.473782113772425	-1.6798916101491992	3.7264133269135393	-1.3390581747563663
1255.0473034120037	-4.975690395939371	3.9076940602985064	0.9100115536127258	3.0396807409837203	1.5727149029415728
4738.955821069591	-4.982566002928672	2.5019596595516087	-0.9930631030002518	3.5183893503502355	3.4503251873256513
3478.777464487853	-2.9988637558653637	4.316500107752134	-0.34041055619451666	2.830962275897828	3.0072344033122747
950.0350046331447	-2.118866825782588	4.885567018641185	1.3391790624854125	1.429757093971132	1.1552107584372495
1172.2432872655875	-2.0927059681805966	4.8983154503537625	-0.23963109857050469	2.6383570806776278	1.5217058638533727
7148.324622870508	-1.6083710907239033	4.183286960988324	2.382435669396495	2.79181621878283	4.4173780158487626
1406.9768959472792	-4.917995263936146	3.784609093252078	2.4238077389768327	3.9985562412171802	1.6870044914475337
4460.532270321835	-2.9560694781462136	2.4557087539713853	-0.6394320170021446	2.081487830494472	3.385831717356581
291.06744838474447	2.058993003563975	-4.994973380836513	-2.7366531582109794	-2.3310316492796668	-1.4075889838003819
232.825664212579	-0.051267805032408575	-3.6081028089063585	-3.2460540678221186	-1.7580722904292094	-2.6335928228281995
189.75075314178557	0.8782233603258908	-2.969940011736641	-1.322644943648304	-2.849369666720941	-2.8546836316408433
389.8881368948771	1.4271458152870826	-4.303237819488729	-2.6372585770428585	-2.7405323713637677	-0.6149163768252552
276.60652761354413	0.21694120935176486	-4.747326047883186	-2.5546170117272227	-2.7893030543267323	-1.6167021010911784
281.438684063239	0.9664896778598366	-4.986146127716117	-2.3201980815688876	-2.073527882593205	-1.3302722367961661
557.9907544018594	1.235001225367043	-4.060065624802514	-3.3015788646721607	-2.8250945363539737	0.10169549111378573
220.22396276862372	1.8290281885785382	-4.240311801845058	-2.817132690491854	-1.8887869510933162	-2.6407091090315333
8233.050607262805	1.1292134692291182	-0.20258822152872497	0.07616228492545604	4.858706135941055	4.910687479038463
1434.9853132213852	4.999092144423349	-0.40001075234462874	-0.7489916265718624	3.7406295710457917	1.820659388883147
7098.367641555522	4.75362641154663	0.23954829322935184	2.575255558186003	4.16591215678468	4.381888474688257
6876.284550559497	3.2192431501288934	0.3255403761865243	1.2063588240066387	4.997866354247868	4.233007487995376
7758.292536662601	1.7676745928886144	-0.37140114119824696	1.4508859005797639	4.988493848353781	4.650335842059782
8068.54430965865	3.8911803923839092	-1.351364716230916	1.2569580473947586	4.999597353493347	4.803605063569498
8223.531215540339	4.868141795261688	0.026969114404253612	0.018794967614860165	4.018700045992962	4.9435710836439215
7874.862640915009	1.906179159144144	-1.6475195704571453	0.2674653409865951	4.13121919656345	4.761667760597674
290.88526748026254	-4.963031668363224	2.661108067710825	-0.19575840667801142	-4.8463686894487985	-2.712001617727692
372.6710669910805	-2.879913466364761	4.361352691351597	0.40270465464160826	-4.9031551284030535	-1.2438371031120115
266.6228827196421	-2.850348097692227	2.05097705470945	1.0440822983604094	-4.962755020005719	-1.7814642637498974
891.7939364321185	-4.028152614638399	2.654624679689643	-1.3249824112093693	-4.574386418716098	0.788667506483669
452.1135842079526	-4.383366094515159	3.568897686932053	1.5249982529622221	-3.9960640665156024	-0.3482511805955798
316.5605357682035	-4.525096423066708	3.5325656386735527	-0.5263320846457145	-4.183662053306123	-2.6740919745789746
386.4562846898544	-3.708875444886252	2.5553513412394517	-0.059586186182970194	-3.836639719608934	-0.6808846666908317
364.7538663706303	-3.889547311811467	4.4899360708531235	1.3470540826663229	-4.803690371213142	-1.4577661535351756
420.75089374754566	-3.1853857633901397	3.785844015415003	-2.0213866808756515	4.988099993196666	-2.055867147407822
257.6564673351111	-4.199672115647029	4.999985301769075	-2.777040249664385	2.871629861550422	-2.8049385369055937
358.45493714233976	-1.8325924218513738	3.7571900342511872	-1.905373193952092	4.035248541532058	-1.2897874683079216
292.2494962504851	-2.1705171366324487	4.35399136775134	-2.635010211554725	3.539487791337621	-1.8123511371545675
389.99414253527544	-3.6301813668871707	4.448953350581468	-1.7955374901369054	4.395713602305996	-1.5029098851416858
482.7315278731445	-4.996872746134982	3.543939635000146	-3.107737621250097	4.071705457151308	-0.6341146652059327
383.5624189955995	-3.011327444276649	4.697850366768742	-1.5504423523648474	2.75206429121317	-0.7111491292196669
369.50978250028555	-1.952686147258975	4.274790290450295	-2.344913009587334	3.775185960628243	-1.0700444153734157
2150.99549277569	-1.6329237437416861	3.5218542752304316	0.05852226332449295	2.300395000044675	2.406124036496164
6496.665262992768	-2.922650927704533	3.4913427964427095	0.5949720827895091	2.588455164613338	4.142226264215727
1704.7321641275169	-1.8622666854386278	4.335935256173842	-0.2747320449434212	2.1927041040084747	2.0925381357951203
950.7800527338645	-2.6143896640116187	4.79310639945855	-0.22659445361711206	1.7238901210818443	1.1170332604096338
1031.4420243426828	-1.2033325870746612	3.4086873534351003	1.5277669713482487	0.6622943645884221	1.4055851861152444
730.1307407257382	-3.966916730676675	3.938582974423288	2.513643406201032	1.8316587449130868	0.7706655757995253
745.8530805033383	-3.98041984350788	4.398376491397407	-0.327858035853116	1.604767022715035	0.7375478547505143
919.6495679219414	-2.819185794590255	4.906656699576344	0.6981743691104582	2.5343372644901985	1.0347455536625791
214.54366029283253	1.3722727863663902	-3.8930223702074866	-1.6426564199778677	-3.329122315728823	-3.1240697239114916
191.109092708388	0.5881878064521904	-3.292682982716894	-1.2102504728467502	-1.3165087844652428	-1.5162548294621818
239.24741656654484	0.9495965133515761	-3.848528516847412	-2.6008344268891936	-2.733771235693347	-2.2164865567234977
296.38215190458243	1.5084031698953106	-2.8636888354420416	-1.2460289776346944	-1.8170249614616716	-0.6198118611395333
144.05322604793258	1.8896844209607093	-2.2724642566586213	-1.934273954718993	-0.5332019216881665	-3.9017317001895644
183.20929185825847	2.0621718644487674	-4.835470210547456	-2.5946370398318974	-1.1983666546765008	-2.881238828532503
187.90804443017106	0.12286025418166124	-2.0757735117141434	-2.4393239720596247	-2.345920038993882	-1.7208726855942085
196.92240312162588	1.100681179096047	-3.413096248803585	-3.5885135712890297	-0.6265454096161196	-2.9865728085778693
1000.2541353922275	3.275492852060962	-1.1991331524955484	0.46806129391287277	3.643899462010917	1.2390286818511882
1938.0186344891874	4.937611005688984	1.8060425384890761	0.022196818351202796	4.206304235505475	2.205737812395549
6296.544302549838	4.9971553148778165	0.721988479607558	2.364871188019711	4.999737648548407	3.9815050774995027
773.5155676638116	4.981975727058801	0.03627511678255965	-0.3719711526063525	3.566368373467185	0.7765778758776083
2362.97059872793	3.3549242870158853	-1.1079213221286073	-0.7493367825480899	4.952538660356959	2.416838113396409
3179.366248437555	3.8999807392988104	-0.299170294911388	1.5938862610211055	4.118203406742214	2.8981026375201226
2670.7784419232485	4.670217890173418	1.4039220632566225	-1.8070019442440095	4.631491626061758	2.606254798738621
7074.040518325948	4.7729780137628985	2.54268515415648	0.7958747284856218	4.227146094440803	4.356450294521649
432.57676758517607	-4.588179520028449	3.665909607127907	-0.5569919796735113	-4.326723989762813	-1.1749004079268492
228.89338956801092	-1.3996271510273623	1.7242026033466573	1.0072978537283392	-4.957372799143592	-3.4434682066663673
326.7791791715431	-4.953757065246234	3.3241061323431484	-1.570073795537704	-4.768995522642839	-3.149936277145299
196.2630622673109	-3.0474944816304026	3.492450968153917	0.6177413472427606	-2.8409866679997524	-2.0859637172889776
520.5984894651809	-2.994226806936278	3.5297839406163973	-2.024677321003198	-4.949570271517101	-0.41144980668526987
319.74623294747687	-3.6507207389188165	1.5055858664493857	0.23925469357905363	-4.869312191482229	-2.2092258486821783
380.74263687904556	-3.0506741575745147	2.547781530544252	0.11585881976036216	-4.212786103601935	-0.9814018622201739
1098.4168562902105	-3.3970367618649573	4.484882175261243	1.2306892006297394	-4.582333882295029	1.182248197122223
304.501634678406	-3.66356957261068	4.992385546152363	-3.9675463381845084	3.2945974516963505	-3.564182986862037
332.7160118285682	-4.857565355087413	4.746593849164941	-2.149625512878404	3.3956220051387693	-2.2680045149468717
653.6561570409131	-2.5345029766235356	4.998616831508604	-2.8634635974352056	4.597565370674844	-0.19177584323994878
314.62859478439276	-3.059557535785015	3.889399688920879	-2.7830559477765284	4.113165606493974	-1.7142237331951709
245.36814213576892	-1.7084717649773946	4.271310984626696	-3.1530661293431734	2.714887165893418	-2.334747720256024
222.64207602677328	-4.302100687562231	4.960499826606764	-2.8374569868263846	2.4030376647511718	-2.5190079629824678
318.7192106637824	-1.5614158964532874	2.153999976001931	-3.087917475044284	4.131276061504953	-1.5431518411557168
244.61945946380374	-2.484332076103923	3.8486600346499804	-2.4219145384332084	3.420402529583616	-3.4188070216619337
779.9911414720699	-3.5307729516406754	1.9923865947606836	1.735550472812239	-1.2096687414186555	0.8455741084185537
712.5651096395687	-3.9225923867812584	4.112592607594261	-0.08561148123701523	1.0116277074117117	0.6550393618400404
306.43220719853093	-3.8354323214282604	4.042387229044601	-0.6145507468344042	1.1164415959890315	-0.6523851196633141
1054.965997501459	-4.646797747197159	4.998464063201303	0.5521369195145004	1.3348135798065162	1.2871532981256333
372.8826523304517	-3.751299068112503	3.9889848599630495	0.8325025469826344	1.7671067190041705	-0.2547169806624081
618.3180017388069	-4.297687759107661	4.801412969085458	0.44119041100722844	-0.016343764926948	0.423101433692285
527.0567633879267	-4.080985459785147	4.444105485705824	-0.06474160134857576	0.99792726419891	0.297197456913073
1411.1060470399188	-2.6129994201859463	3.412827545740258	1.9142631056737693	2.0468865299815957	1.7988198962278121
213.9839454945722	2.6244445164466974	-3.8107545633910673	-3.070434733043896	-1.7162659218008087	-4.063305324989024
170.26958082158558	2.186901757438446	-2.853818830207329	-2.7634464994374714	0.27956886645004797	-2.2748604130297903
146.079046404792	0.4953238735396577	-2.516753221271802	-2.956519421394177	1.5828312386146393	-4.505308371090715
143.53695613405273	1.2324852681628333	-2.9276416615406617	-2.3018326234019355	0.2249603454365321	-2.1662189861162835
161.9506888122948	0.844297783903076	-3.2960312197221793	-1.6916630268635582	-2.678041167024614	-3.557914712146831
215.6525051225757	2.5658270089271054	-4.231395104685869	-3.345284501605032	-1.3583783942465937	-3.3244936877584985
180.9377894671702	2.2661847869049336	-4.5766464740943436	-2.8211619253851463	0.0632593498959988	-4.210303129052221
220.6324327145254	1.4012081021959355	-4.340121718673426	-2.1943286662545267	-0.7861610780570767	-1.4620789398279015
1875.004746440255	4.32294176361642	0.2095383613079792	1.1428565642584123	4.95925672841312	2.079412087832342
4596.671718337908	3.1029055235263954	-0.026175098052333146	-2.0666808119885096	4.153756912017056	3.3998175081181112
2972.3271524749853	0.887100872457089	-3.0299334400962783	4.616522115500756	4.603440370108311	2.7279845160794185
213.58874162083592	2.988874976989579	-1.0528810752223299	-1.79191011848117	1.9214006191016075	-1.112860905805844
1097.687920346392	4.985968207254188	1.7095790030333495	-0.03045032892948734	4.706286675360058	1.1552872249335788
540.656807642609	4.745169354873325	-2.1582574737797464	-1.3943369353697748	4.921619286207011	-0.597301589602905
607.1143123964785	2.7315674454730736	-0.3710093918207278	-1.6003119393304266	4.134524582398413	0.30014457390250904
5174.451648388669	4.631668990298553	2.2495136565317715	-2.135634257632822	3.78414760267104	3.598523202950649
433.08209911825315	-2.1411730905613235	1.856336387634768	-0.3118957437868142	-4.980405312830183	-0.5102110210853636
242.5596693935664	-3.480416682611694	2.2272216918067875	-0.09133317083656411	-2.998752656115765	-1.4514702120725274
362.3033716114672	-1.7854280512537528	2.291886532605098	0.6551515710704233	-4.1890809959996	-1.0027772444249161
173.87799075841963	-3.3637688146359235	2.033465861649207	0.03716230279600374	-3.1499486755932553	-3.4241892561105387
433.02260582102315	-3.0066045642406287	2.194896998898548	2.0564751546483544	-2.054013086839854	0.08892765218919951
256.6505131682321	-3.0804915521743945	1.8805413240290685	-0.6146587604437274	-4.39746965721824	-1.8922078505724498
287.91626272208384	-1.5032844288752067	2.693633798521226	4.214463695188067	-4.499921742860268	-1.6810729281511165
140.02175524888318	-1.9314327841444818	1.5532893712184548	2.6611976757760654	-2.6229950375262456	-4.9614940178156575
221.4799533217491	-4.128779426089396	4.464443868374789	-3.5889877690671836	2.373276656270134	-2.5530707486066193
233.8697125068407	-2.486783388182733	4.126634065856372	-2.454916848229373	3.203299910758416	-4.224319688963947
254.26163414824188	-3.7090061907683687	4.828968664708758	-3.425738224261849	2.3134569706687365	-2.8051163205558045
436.4008041995528	-3.360033575937791	4.4476097227484495	-3.6162464771050127	4.63418857849632	-1.6234430392572126
297.2719124221172	-2.8689590609382494	4.1808436207356845	-2.1015741190961963	3.096731551075636	-1.8143611064722416
302.8239169616462	-4.343453735947918	4.168297840903987	-3.2924750838840473	3.3675605729135762	-3.4265380350950165
249.5868156166226	-2.5516571274499773	4.235608891700313	-4.209077932332386	1.8008966951287442	-3.5977300782263546
327.54465672674223	-4.4759645409914	4.630871992125558	-4.080778728703093	2.914452565724613	-4.496321784404319
540.9695444486101	-3.791092152509299	4.775277353473008	-0.07119073782457008	2.9885860407536295	0.12715850479984098
471.21123610172117	-4.533972259946369	4.6607673894025465	-0.8365083431164579	-0.2425328972167644	-0.06290857297167374
152.75879278967915	-4.670144364288017	3.2992355257894315	1.0972616469850345	1.9155437829742485	-2.0293429484866645
173.92610516835504	-4.402281460613237	3.391131323241248	0.4338436698290947	2.7670854566925494	-1.9648776166915418
405.3644572688134	-2.369116139441885	3.94333185173535	-1.8000153911089691	2.6490965851489725	-0.129357099408855
240.19392478823247	-3.1989593092974182	3.8598315869654756	0.8520223838865398	0.6337419574868107	-0.9409496791507802
